player,player_id,pass_angle,pass_length,under_pressure,pass_cross,pass_cut_back,pass_inswinging,pass_outswinging,pass_through_ball,pass_switch,pass_normal,location_x,location_y,pass_end_location_x,pass_end_location_y,play_pattern_from_corner,play_pattern_from_counter,play_pattern_from_free_kick,play_pattern_from_goal_kick,play_pattern_from_keeper,play_pattern_from_kick_off,play_pattern_from_throw_in,play_pattern_regular_play,pass_body_part_left_foot,pass_body_part_right_foot,pass_height_ground_pass,pass_height_high_pass,pass_height_low_pass,pass_completed
Francesc Fàbregas i Soler,3478,-1.5707964,12.1,0,0,0,0,0,0,0,1,89.9,64.1,89.9,52.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Willian Borges da Silva,3472,-1.2793396,32.36495,0,0,0,0,0,0,0,1,85.5,34.8,94.8,3.8,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,0.86459726,17.875122,0,0,0,0,0,0,0,1,97.0,3.7,108.6,17.3,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Eden Hazard,3621,1.205194,13.705838,0,0,0,0,0,0,0,1,108.3,16.6,113.2,29.4,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Willian Borges da Silva,3472,1.7934573,32.604908,0,0,0,1,0,0,0,0,120.0,0.1,112.8,31.9,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Pedro Eliezer Rodríguez Ledesma,3958,-1.077581,55.970886,0,1,0,0,0,0,1,0,93.3,70.9,119.8,21.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Nemanja Matić,3381,-1.0764678,17.494286,1,0,0,0,0,0,0,1,51.4,27.8,59.7,12.4,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Willian Borges da Silva,3472,0.0,1.2,1,0,0,0,0,0,0,1,59.7,12.4,60.9,12.4,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Abdul Rahman Baba,12325,1.1008197,7.0661163,0,0,0,0,0,0,0,1,50.8,0.1,54.0,6.4,0,0,0,0,0,0,1,0,1,0,0,0,1,1
Willian Borges da Silva,3472,-2.333471,6.2241464,0,0,0,0,0,0,0,1,54.0,6.4,49.7,1.9,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Abdul Rahman Baba,12325,0.8593372,7.6576757,0,0,0,0,0,0,0,1,61.1,2.9,66.1,8.7,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Eden Hazard,3621,1.1418351,56.740814,0,0,0,0,0,0,1,0,64.4,11.7,88.0,63.3,0,0,0,0,0,0,1,0,0,1,0,1,0,1
Pedro Eliezer Rodríguez Ledesma,3958,0.2625464,16.56774,0,0,0,0,0,0,0,1,88.0,63.2,104.0,67.5,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Branislav Ivanović,5594,-1.4014308,27.290474,0,1,0,0,0,0,0,0,108.3,67.8,112.9,40.9,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Francesc Fàbregas i Soler,3478,-0.7624137,12.306909,0,0,0,0,0,0,0,1,96.6,46.9,105.5,38.4,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Nemanja Matić,3381,-0.27829966,7.28011,0,0,0,0,0,0,0,1,64.2,34.5,71.2,32.5,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Gary Cahill,3645,2.557614,13.784411,0,0,0,0,0,0,0,1,68.1,34.1,56.6,41.7,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Kurt Happy Zouma,3456,-1.5707964,10.7,0,0,0,0,0,0,0,1,56.6,41.7,56.6,31.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.1256163,16.952286,1,0,0,0,0,0,0,1,61.8,15.8,69.1,0.5,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Abdul Rahman Baba,12325,0.72219133,16.791962,0,0,0,0,0,0,0,1,70.9,2.1,83.5,13.2,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Eden Hazard,3621,-0.22923194,9.241753,0,0,0,0,0,0,0,1,83.5,13.2,92.5,11.1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Kurt Happy Zouma,3456,-1.501742,34.782898,0,0,0,0,0,0,0,1,15.7,53.6,18.1,18.9,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Gary Cahill,3645,1.5273454,34.532593,0,0,0,0,0,0,0,1,17.2,16.3,18.7,50.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Kurt Happy Zouma,3456,-2.0947156,15.591344,0,0,0,0,0,0,0,1,14.9,47.7,7.1,34.2,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Thibaut Courtois,3509,0.08687754,62.23472,0,0,0,0,0,0,0,1,7.1,34.2,69.1,39.6,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Nemanja Matić,3381,-0.63391954,22.961054,0,0,0,0,0,0,0,1,42.4,15.3,60.9,1.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-1.3203533,8.876936,0,0,0,0,0,0,0,1,56.0,9.7,58.2,1.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Abdul Rahman Baba,12325,2.7592137,9.916148,0,0,0,0,0,0,0,1,63.2,1.1,54.0,4.8,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,1.0765461,21.92373,0,0,0,0,0,0,0,1,54.0,4.8,64.4,24.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Eden Hazard,3621,-0.21711132,6.963476,0,0,0,0,0,0,0,1,64.4,24.1,71.2,22.6,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Pedro Eliezer Rodríguez Ledesma,3958,-1.3317581,12.248265,1,0,0,0,0,0,0,1,54.5,52.6,57.4,40.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Eden Hazard,3621,-0.98685324,20.496342,0,0,0,0,0,0,0,1,64.0,34.8,75.3,17.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.1340232,26.941603,0,0,0,0,0,0,0,1,77.6,14.7,104.3,18.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Diego da Silva Costa,5198,1.3422997,4.414748,0,0,0,0,0,0,0,1,108.1,19.0,109.1,23.3,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Branislav Ivanović,5594,-0.9896118,12.203688,0,0,0,0,0,0,0,1,36.3,80.0,43.0,69.8,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Nemanja Matić,3381,-1.6052654,17.410341,0,0,0,0,0,0,0,1,43.0,69.8,42.4,52.4,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Abdul Rahman Baba,12325,-1.2525793,26.847904,0,0,0,0,0,0,0,1,42.4,52.4,50.8,26.9,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Kurt Happy Zouma,3456,0.6043055,5.10392,0,0,0,0,0,0,0,1,20.6,50.3,24.8,53.2,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Willian Borges da Silva,3472,-1.2360595,9.740637,1,0,0,0,0,0,0,1,27.2,53.8,30.4,44.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Nemanja Matić,3381,0.9641912,29.820295,0,0,0,0,0,0,0,1,35.1,46.2,52.1,70.7,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.5707964,28.8,0,0,0,0,0,0,0,1,47.1,59.2,47.1,30.4,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.97869873,33.86473,0,0,0,0,0,0,0,1,48.4,29.8,67.3,1.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Eden Hazard,3621,0.92879224,13.360015,0,0,0,0,0,0,0,1,88.0,3.1,96.0,13.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Diego da Silva Costa,5198,1.8411636,27.706497,0,0,0,0,0,0,0,1,84.3,8.6,76.9,35.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Nemanja Matić,3381,0.08314123,1.2041595,1,0,0,0,0,0,0,1,100.5,18.9,101.7,19.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Willian Borges da Silva,3472,1.7028153,37.22392,0,0,0,1,0,0,0,0,120.0,0.1,115.1,37.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Branislav Ivanović,5594,-1.9362209,24.626003,0,0,0,0,0,0,0,1,57.2,71.5,48.4,48.5,1,0,0,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-1.2527426,34.21608,0,0,0,0,0,0,0,1,46.7,36.2,57.4,3.7,1,0,0,0,0,0,0,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,0.5308539,23.307724,0,0,0,0,0,0,0,1,58.9,3.4,79.0,15.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Abdul Rahman Baba,12325,2.965653,9.141116,0,0,0,0,0,0,0,1,64.8,0.1,55.8,1.7,0,0,0,0,0,0,1,0,0,1,0,1,0,1
Francesc Fàbregas i Soler,3478,0.28897542,11.580155,0,0,0,0,0,0,0,1,55.8,1.7,66.9,5.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Willian Borges da Silva,3472,-0.98279375,4.3266616,0,0,0,0,0,0,0,1,66.9,5.0,69.3,1.4,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,-0.0362969,35.823597,0,0,0,0,0,0,0,1,69.3,1.4,105.1,0.1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Abdul Rahman Baba,12325,0.11561118,15.604166,0,0,0,0,0,0,0,1,50.0,2.5,65.5,4.3,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Francesc Fàbregas i Soler,3478,0.2992463,9.837174,0,0,0,0,0,0,0,1,60.3,4.0,69.7,6.9,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Willian Borges da Silva,3472,1.8253167,25.41889,0,0,0,0,0,0,0,1,68.1,8.9,61.7,33.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.7011393,26.928423,1,0,0,0,0,0,0,1,61.8,32.5,58.3,5.8,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,1.3865306,28.380451,0,0,0,0,0,0,0,1,58.6,16.1,63.8,44.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.6355206,21.645323,0,0,0,0,0,0,0,1,53.5,45.7,52.1,24.1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.12169778,14.003571,0,0,0,0,0,0,0,1,52.1,21.8,66.0,20.1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Willian Borges da Silva,3472,0.22471116,7.180529,0,0,0,0,0,0,0,1,69.5,10.1,76.5,11.7,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Eden Hazard,3621,1.713302,23.235533,1,0,0,0,0,0,0,1,66.9,12.9,63.6,35.9,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.1047564,18.693583,0,0,0,0,0,0,0,1,63.4,31.1,71.8,14.4,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Willian Borges da Silva,3472,1.3458551,24.209915,0,0,0,0,0,0,0,1,78.1,22.7,83.5,46.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,0.8403589,21.88264,0,0,0,0,0,0,0,1,85.3,49.5,99.9,65.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,-0.79440695,15.698407,0,0,0,0,0,0,0,1,102.2,68.4,113.2,57.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-1.7126933,3.535534,0,0,0,0,0,0,0,1,115.1,55.7,114.6,52.2,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Francesc Fàbregas i Soler,3478,-1.7402093,38.551914,0,0,0,0,1,0,0,0,120.0,80.0,113.5,42.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Eden Hazard,3621,1.1964628,15.041609,0,0,0,0,0,0,0,1,93.3,46.8,98.8,60.8,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Abdul Rahman Baba,12325,-2.5752375,20.500975,0,0,0,0,0,0,0,1,23.6,46.0,6.3,35.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
Thibaut Courtois,3509,0.4571847,76.11734,0,0,0,0,0,0,0,1,6.1,33.9,74.4,67.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Willian Borges da Silva,3472,1.674321,7.741447,1,0,0,0,0,0,0,1,42.8,6.9,42.0,14.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Nemanja Matić,3381,-1.2937088,11.332254,0,0,0,0,0,0,0,1,41.6,13.4,44.7,2.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Abdul Rahman Baba,12325,0.9080668,10.401923,0,0,0,0,0,0,0,1,44.7,2.5,51.1,10.7,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-3.010481,9.17878,0,0,0,0,0,0,0,1,51.1,10.7,42.0,9.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Nemanja Matić,3381,2.0738666,19.289894,0,0,0,0,0,0,0,1,47.4,10.9,38.1,27.8,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,1.5909956,29.70606,0,0,0,0,0,0,0,1,38.7,29.9,38.1,59.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Branislav Ivanović,5594,-2.819842,28.776726,0,0,0,0,0,0,0,1,32.6,53.6,5.3,44.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Thibaut Courtois,3509,0.04905153,55.066235,0,0,0,0,0,0,0,1,5.5,52.2,60.5,54.9,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Branislav Ivanović,5594,-0.7249392,29.256966,0,0,0,0,0,0,0,1,34.5,80.0,56.4,60.6,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Nemanja Matić,3381,-1.3258177,58.135788,0,0,0,0,0,0,1,0,52.5,59.8,66.6,3.4,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Willian Borges da Silva,3472,1.2756352,59.471844,0,0,0,0,0,0,1,0,78.7,12.9,96.0,69.8,0,0,1,0,0,0,0,0,0,1,0,1,0,1
Branislav Ivanović,5594,-2.4477744,13.917615,0,0,0,0,0,0,0,1,99.1,66.4,88.4,57.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.849096,28.39243,0,0,0,0,0,0,0,1,89.6,54.8,81.8,27.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.9272952,23.5,0,0,0,0,0,0,0,1,82.7,26.3,96.8,7.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,1.2395021,29.821636,0,1,0,0,0,0,0,0,104.0,7.2,113.7,35.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Gary Cahill,3645,0.69264185,24.429491,0,0,0,0,0,0,0,1,35.7,26.7,54.5,42.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-2.5611944,7.2945185,1,0,0,0,0,0,0,1,52.9,38.8,46.8,34.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Nemanja Matić,3381,-1.4070581,11.6559,0,0,0,0,0,0,0,1,47.3,30.5,49.2,19.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.71021545,27.300732,0,0,0,0,0,0,0,1,52.1,18.9,72.8,1.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Eden Hazard,3621,0.12891077,16.335545,0,0,0,0,0,0,0,1,72.8,1.1,89.0,3.2,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Gary Cahill,3645,1.2165369,15.566631,0,0,0,0,0,0,0,1,18.1,11.7,23.5,26.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Kurt Happy Zouma,3456,-1.5066642,10.922454,0,0,0,0,0,0,0,1,32.1,32.9,32.8,22.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Nemanja Matić,3381,-1.6928855,16.422241,0,0,0,0,0,0,0,1,39.3,22.7,37.3,6.4,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Gary Cahill,3645,2.207209,36.68092,1,0,0,0,0,0,0,1,36.7,5.8,14.9,35.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Thibaut Courtois,3509,0.5411811,67.553314,0,0,0,0,0,0,0,1,20.9,34.2,78.8,69.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Eden Hazard,3621,-1.5974567,7.502666,0,0,0,0,0,0,0,1,87.0,67.5,86.8,60.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.12847504,21.07368,0,0,0,0,0,1,0,0,87.0,60.4,107.9,57.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Branislav Ivanović,5594,-1.2653044,38.901157,0,0,0,0,0,0,0,1,107.9,57.7,119.6,20.6,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Kurt Happy Zouma,3456,-1.9416876,13.519245,0,0,0,0,0,0,0,1,55.1,55.4,50.2,42.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.483308,47.771645,0,0,0,0,0,0,0,1,55.1,54.9,97.4,32.7,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Nemanja Matić,3381,-1.2608563,16.06549,0,0,0,0,0,0,0,1,71.0,26.5,75.9,11.2,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Abdul Rahman Baba,12325,-0.26791042,10.577334,0,0,0,0,0,0,0,1,75.9,8.0,86.1,5.2,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Eden Hazard,3621,2.7030294,12.481186,1,0,0,0,0,0,0,1,81.6,4.0,70.3,9.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,1.2983332,7.0604534,0,0,0,0,0,0,0,1,70.9,9.3,72.8,16.1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Eden Hazard,3621,0.45430207,19.141579,0,0,0,0,0,0,0,1,75.3,16.3,92.5,24.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Diego da Silva Costa,5198,2.7004132,7.962412,1,0,0,0,0,0,0,1,91.1,24.7,83.9,28.1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Eden Hazard,3621,0.83468556,31.575306,0,0,0,0,0,0,0,1,83.9,29.0,105.1,52.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,-1.0694726,20.183657,0,0,0,0,0,0,0,1,106.1,52.4,115.8,34.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,1.5909278,14.90302,0,0,0,0,0,0,0,1,85.6,3.8,85.3,18.7,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,-1.782454,12.376186,0,0,0,0,0,0,0,1,84.7,20.8,82.1,8.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-0.26412213,16.471188,0,0,0,0,0,0,0,1,91.0,7.5,106.9,3.2,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Abdul Rahman Baba,12325,1.5485778,27.006666,0,0,0,0,0,0,0,1,112.0,2.9,112.6,29.9,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Abdul Rahman Baba,12325,2.7793658,10.159232,0,0,0,0,0,0,0,1,104.0,0.1,94.5,3.7,0,0,0,0,0,0,1,0,1,0,0,0,1,1
Willian Borges da Silva,3472,1.3171222,22.314121,0,0,0,0,0,0,0,1,93.3,3.7,98.9,25.3,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,2.617908,16.39756,0,0,0,0,0,0,0,1,51.1,0.1,36.9,8.3,0,0,0,0,0,0,1,0,1,0,0,0,1,1
Gary Cahill,3645,-0.4636476,7.826238,0,0,0,0,0,0,0,1,37.3,5.6,44.3,2.1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,1.670465,23.114714,0,0,0,0,0,0,0,1,44.3,2.1,42.0,25.1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Nemanja Matić,3381,2.0822163,11.237883,1,0,0,0,0,0,0,1,43.0,30.4,37.5,40.2,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Kurt Happy Zouma,3456,0.24315384,13.290975,0,0,0,0,0,0,0,1,48.8,51.1,61.7,54.3,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-3.0273383,12.280066,0,0,0,0,0,0,0,1,51.5,54.6,39.3,53.2,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Kurt Happy Zouma,3456,-1.7728779,20.925821,0,0,0,0,0,0,0,1,39.3,53.2,35.1,32.7,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Gary Cahill,3645,-1.1025263,29.024473,0,0,0,0,0,0,0,1,40.8,27.8,53.9,1.9,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,0.098850325,12.159359,0,0,0,0,0,0,0,1,51.7,1.9,63.8,3.1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Willian Borges da Silva,3472,3.1078217,14.808443,1,0,0,0,0,0,0,1,62.4,2.1,47.6,2.6,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,2.1574867,21.134096,0,0,0,0,0,0,0,1,47.6,2.6,35.9,20.2,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Gary Cahill,3645,1.4963726,22.863289,0,0,0,0,0,0,0,1,38.5,25.3,40.2,48.1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Kurt Happy Zouma,3456,-0.35144478,9.585927,0,0,0,0,0,0,0,1,46.8,48.9,55.8,45.6,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Eden Hazard,3621,0.93089235,27.80018,0,0,0,0,0,0,0,1,64.0,54.9,80.6,77.2,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Branislav Ivanović,5594,-2.6704264,29.740545,0,0,0,0,0,0,0,1,77.3,71.2,50.8,57.7,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Kurt Happy Zouma,3456,-0.95054686,17.20465,0,0,0,0,0,0,0,1,50.5,56.5,60.5,42.5,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.187864,38.271923,0,0,0,0,0,0,0,1,58.9,37.6,73.2,2.1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Abdul Rahman Baba,12325,2.2226655,9.560335,0,0,0,0,0,0,0,1,74.7,2.3,68.9,9.9,0,0,0,0,0,0,1,0,1,0,0,0,1,1
Francesc Fàbregas i Soler,3478,0.46685958,41.769966,0,0,0,0,0,1,0,0,71.8,7.7,109.1,26.5,0,0,0,0,0,0,1,0,0,1,0,1,0,1
Willian Borges da Silva,3472,1.7865222,33.16881,0,0,0,1,0,0,0,0,120.0,0.1,112.9,32.5,1,0,0,0,0,0,0,0,0,1,0,1,0,1
Francesc Fàbregas i Soler,3478,-0.051237166,7.81025,0,0,0,0,0,0,0,1,58.0,32.7,65.8,32.3,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Willian Borges da Silva,3472,1.5238223,23.42584,1,0,0,0,0,0,0,1,62.9,33.3,64.0,56.7,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.3923858,37.190323,0,0,0,0,0,0,0,1,67.2,38.5,73.8,1.9,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Abdul Rahman Baba,12325,0.81986725,8.207314,0,0,0,0,0,0,0,1,84.3,2.3,89.9,8.3,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,-1.2537405,6.735726,0,0,0,0,0,0,0,1,88.4,7.5,90.5,1.1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Eden Hazard,3621,1.8263454,11.472576,0,0,0,0,0,0,0,1,91.9,2.1,89.0,13.2,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,1.4105656,40.11384,0,0,0,0,0,0,0,1,90.2,25.1,96.6,64.7,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Branislav Ivanović,5594,-1.5707964,17.6,0,1,0,0,0,0,0,0,107.1,61.8,107.1,44.2,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Nemanja Matić,3381,-1.6619139,19.782063,0,0,0,0,0,0,0,1,50.0,39.9,48.2,20.2,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Gary Cahill,3645,1.0427219,11.1139555,0,0,0,0,0,0,0,1,49.0,20.2,54.6,29.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.65071255,41.60108,0,0,0,0,0,0,0,1,60.3,30.8,93.4,5.6,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Abdul Rahman Baba,12325,3.1415927,6.0,0,0,0,0,0,0,0,1,100.8,2.5,94.8,2.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Eden Hazard,3621,1.8896734,22.009542,0,0,0,0,0,0,0,1,96.8,14.1,89.9,35.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Nemanja Matić,3381,-0.3178494,24.3181,0,0,0,0,0,0,0,1,57.7,56.5,80.8,48.9,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Nemanja Matić,3381,-1.5808716,39.702015,0,0,0,0,0,0,0,1,61.1,47.1,60.7,7.4,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Abdul Rahman Baba,12325,-0.32175055,10.751744,0,0,0,0,0,0,0,1,62.6,6.6,72.8,3.2,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Diego da Silva Costa,5198,-2.3561945,0.14142136,0,0,0,0,0,0,0,1,60.0,40.0,59.9,39.9,0,0,0,0,0,1,0,0,0,1,1,0,0,1
Eden Hazard,3621,-2.6078844,7.6661596,0,0,0,0,0,0,0,1,58.0,37.6,51.4,33.7,0,0,0,0,0,1,0,0,0,1,1,0,0,1
Willian Borges da Silva,3472,-0.6245482,43.267773,0,0,0,0,0,0,0,1,60.1,49.1,95.2,23.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Pedro Eliezer Rodríguez Ledesma,3958,1.3608228,18.710958,0,0,0,0,0,0,0,1,44.7,21.6,48.6,39.9,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Willian Borges da Silva,3472,-0.5221887,48.919525,0,0,0,0,0,0,0,1,50.9,42.5,93.3,18.1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Thibaut Courtois,3509,1.2992635,18.269373,0,0,0,0,0,0,0,1,6.0,36.0,10.9,53.6,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Kurt Happy Zouma,3456,-1.2935708,12.788276,0,0,0,0,0,0,0,1,32.6,53.2,36.1,40.9,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-0.56122655,76.65931,0,0,0,0,0,0,1,0,39.9,40.9,104.8,0.1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
